SEC ID,Latest Name,Previous Names (@@@ separator),Latest NAICS Industry Sector Name,Latest NAICS Industry Sector Code,Previous NAICS Industry Sector Names (@@@ separator),Previous NAICS Industry Sector Codes (@@@ separator),Latest SIC Industry Code,Previous SIC Industry Codes (@@@ separator)
1493225,"Northfield Bancorp, Inc.",,Finance and Insurance,52,,,6035,
1493265,ACM Corp,Income NOW Consulting,Other Services (except Public Administration),81,,,7389,
1493491,Heritage Financial Group Inc,,Finance and Insurance,52,,,6035,
1493526,Protect Pharmaceutical Corp,,Manufacturing,32,,,2834,
1493552,Naugatuck Valley Financial Corp,,Finance and Insurance,52,,,6035,
1493563,"Flikmedia, Inc.","Crossbox, Inc.@@@GO Green Directories, Inc.",Other Services (except Public Administration),81,,,7389,
1493566,"Otonomy, Inc.",,Manufacturing,32,,,2834,
1493587,"Luxeyard, Inc.",TOP Gear Inc,Other Services (except Public Administration),81,,,7389,
1493594,"Macom Technology Solutions Holdings, Inc.","M/A-Com Technology Solutions Holdings, Inc.",Manufacturing,33,,,3674,
1493611,SLC Student Loan Trust 2010-1,,Finance and Insurance,52,,,6189,
1493712,Cell Medx Corp.,"Plandel Resources, Inc.@@@Sports Asylum, Inc.",Retail Trade,45,"Mining, Quarrying, and Oil and Gas Extraction",21,5900,1000
1493761,Turtle Beach Corp,Parametric Sound Corp,Manufacturing,33,,,3669,
1493893,China Shouguan Investment Holding Group Corp,China Shouguan Mining Corp,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
1493927,DT Acceptance Corp,,Retail Trade,44,,,5500,
1493976,"Kilroy Realty, L.P.",,Finance and Insurance,52,,,6798,
1494121,Bank OF America Auto Trust 2010-2,,Finance and Insurance,52,,,6189,
1494162,Kinerjapay Corp.,Solarflex Corp,Manufacturing,33,,,3674,
1494186,"Highlands Bancorp, Inc.",,Finance and Insurance,52,,,6022,
1494214,"Intercore, Inc.","Heartland Bridge Capital, Inc.@@@Intercore Energy, Inc.",Other Services (except Public Administration),81,,,7389,
1494319,Univar Inc.,,Wholesale Trade,42,Manufacturing,32,5160,2452
1494387,Ally Auto Receivables Trust 2010-2,,Finance and Insurance,52,,,6189,
1494413,TWO Hands Corp,Innovative Product Opportunities Inc.,Other Services (except Public Administration),81,,,7389,
1494448,"Emergent Capital, Inc.","Imperial Holdings, Inc.",Finance and Insurance,52,,,6311,6199
1494473,"Source Rock, Inc.","Lyonheart Capital, Inc.",,,,,6770,
1494502,"Zhong WEN International Holding Co., Ltd.",,Manufacturing,33,,,3569,
1494538,"Corporate Capital Trust, Inc.",,,,,,,
1494562,China Inc,,Manufacturing,33,,,3674,
1494582,Boston Omaha Corp,"REO Plus, Inc.",Real Estate and Rental and Leasing,53,,,6510,
1494722,"Yinhang Internet Technologies Development, Inc.","Bison Petroleum, Corp.@@@Greenchoice International, Inc.",Manufacturing,32,,,2452,
1494809,CN Resources Inc.,,"Professional, Scientific, and Technical Services",54,"Mining, Quarrying, and Oil and Gas Extraction",21,1382,1040
1494877,"Digital Realty Trust, L.P.",,Real Estate and Rental and Leasing,53,,,6500,
1494891,"Sensus Healthcare, Inc.",,Manufacturing,33,,,3841,
1494904,Global Indemnity LTD,Global Indemnity PLC,Finance and Insurance,52,,,6331,
1495028,"Reve Technologies, Inc.","Bassline Productions, Inc",Transportation and Warehousing,48,,,4700,
1495191,Amwest Imaging Inc,,Other Services (except Public Administration),81,,,7389,
1495216,"Entergy Arkansas Restoration Funding, LLC",,Finance and Insurance,52,,,6189,
1495220,Carmax Auto Owner Trust 2010-2,,Finance and Insurance,52,,,6189,
1495229,Stream Exchange Traded Trust,,Finance and Insurance,52,,,6221,
1495230,Energy Edge Technologies Corp.,,"Professional, Scientific, and Technical Services",54,,,8711,
1495231,"Izea, Inc.","Izea Holdings, Inc.@@@Rapid Holdings Inc.","Professional, Scientific, and Technical Services",54,Finance and Insurance,52,7310,6141
1495240,Gladstone Land Corp,,Finance and Insurance,52,,,6798,
1495320,"Vera Bradley, Inc.",,Manufacturing,31,,,3100,
1495479,"Bravo Brio Restaurant Group, Inc.",,Accommodation and Food Services,72,,,5812,
1495491,"Healthcare Trust OF America Holdings, LP",,Finance and Insurance,52,,,6798,
1495536,"Ener-Core, Inc.",Ener-Core Inc.@@@Inventtech Inc.,Manufacturing,32,Information,51,2890,7374
1495569,"Motorola Mobility Holdings, Inc",,Manufacturing,33,,,3663,
1495584,"Firsthand Technology Value Fund, Inc.",,,,,,,
1495648,"Brisset Beer International, Inc.","Benefit Solutions Outsourcing Corp.@@@Buckeye OIL & Gas, Inc.@@@Buckeye OIL Gas, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21,Other Services (except Public Administration),81,1311,7389
1495850,Makism 3D Corp.,"Advanced Cellular, Inc.",Information,51,,,7372,
1495898,Smsa Treemont Acquisition Corp,,,,,,6770,
1495899,"Enerpulse Technologies, Inc.",L2 Medical Development CO@@@Smsa Katy Acquisition Corp,Manufacturing,33,,,3714,6770
1495900,Smsa Humble Acquisition Corp,,,,,,6770,
1495925,Fortegra Financial Corp,,Finance and Insurance,52,,,6411,
1495932,"EXP World Holdings, Inc.",Desert Canadians Ltd.@@@EXP Realty International Corp,Other Services (except Public Administration),81,,,7389,
1496048,GGP Inc.,"General Growth Properties, Inc.",Finance and Insurance,52,,,6798,
1496099,NEW Mountain Finance Corp,,,,,,,
1496139,CAR Monkeys Group,Delaine Corp,Retail Trade,45,Manufacturing,33,5531,3420
1496264,"Hudson Pacific Properties, L.P.",,Real Estate and Rental and Leasing,53,,,6500,
1496268,"Reva Medical, Inc.",,Manufacturing,33,,,3842,
1496337,Etfs Asian Gold Trust,,Finance and Insurance,52,"Mining, Quarrying, and Oil and Gas Extraction",21,6221,1040
1496383,Ilustrato Pictures International Inc.,Superior Venture Corp,Wholesale Trade,42,,,5180,
1496443,"3pea International, Inc.",,Other Services (except Public Administration),81,,,7389,
1496454,"CNL Healthcare Properties, Inc.","CNL Healthcare Trust, Inc.@@@CNL Properties Trust, Inc.",Finance and Insurance,52,,,6798,
1496572,Toyota Auto Receivables 2010-B Owner Trust,,Finance and Insurance,52,,,6189,
1496623,"Netspend Holdings, Inc.",,Finance and Insurance,52,,,6199,
1496631,First NBC Bank Holding CO,,Finance and Insurance,52,,,6022,
1496646,Direxion Shares ETF Trust II,,Finance and Insurance,52,,,6221,
1496671,"Calithera Biosciences, Inc.",,Manufacturing,32,,,2834,
1496690,"Tbss International, Inc.",Avenue South Ltd.,Retail Trade,44,,,5700,
1496712,Santander Drive Auto Receivables Trust 2010-2,,Finance and Insurance,52,,,6189,
1496741,"Hydrophi Technologies Group, Inc.","BIG Clix, Corp.",Other Services (except Public Administration),81,,,7389,
1496818,"Stealth Technologies, Inc.","Excelsis Investments Inc.@@@PUB Crawl Holdings, Inc.",Other Services (except Public Administration),81,,,7389,
1496819,"DMH International, Inc.",,Manufacturing,31,,,2300,
1496868,American Realty Funds Corp,,Real Estate and Rental and Leasing,53,,,6500,
1496903,"Oicco Acquisition Iii, Inc.",,,,,,6770,
1497029,"Europa Acquisition V, Inc.",,,,,,6770,
1497030,"Europa Acquisition IV, Inc.",,,,,,6770,
1497031,"China Insure Holdings, Inc",,,,,,6770,
1497033,"Wintahenderson International, Inc.","Europa Acquisition I, Inc.",,,,,6770,
1497046,"Swingplane Ventures, Inc.",,Manufacturing,31,,,2320,
1497055,"Grogenesis, Inc.","Lisboa Leisure, Inc.","Agriculture, Forestry, Fishing and Hunting",11,Accommodation and Food Services,72,0700,5812
1497074,"Preferred Restaurant Brands, Inc.","Dixie Foods International, Inc",Accommodation and Food Services,72,Manufacturing,31,5812,2030
1497120,"Global Vision Holdings, Inc.","Shang Hide Consultants LTD@@@Versant International, Inc.",Manufacturing,31,,,2000,6770
1497126,PDK Energy Inc.,,Manufacturing,31,,,2080,
1497130,"Nano Mobile Healthcare, Inc.","Vantage Health@@@Vantage Mhealthcare, Inc.",Manufacturing,33,Manufacturing,32,3829,2834
1497165,"Galileo Life Sciences, Inc.","Modern Mobility Aids, Inc.",Manufacturing,32,Retail Trade,45,2834,5099
1497188,"Toys R US Property CO II, LLC",,"Arts, Entertainment, and Recreation",71,,,6512,
1497246,"Bullion Monarch Mining, Inc. (New)",,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
1497251,EZY Cloud Holding Inc.,"Acroboo, Inc.",Other Services (except Public Administration),81,,,7389,
1497253,"Organovo Holdings, Inc.","Real Estate Restoration & Rental, Inc.",Manufacturing,32,Real Estate and Rental and Leasing,53,2836,6510
1497275,State Bank Financial Corp,,Finance and Insurance,52,,,6022,
1497316,American Graphite Technologies Inc.,"Green & Quality Home Life, Inc.",Manufacturing,33,,,3822,
1497421,"Prince Mexico S.A., Inc.",Eurasia Design Inc.,Retail Trade,44,,,5712,
1497504,"Dipexium Pharmaceuticals, Inc.",,Manufacturing,32,,,2834,
1497572,Nano Labs Corp.,"Colorado Ceramic Tile, Inc.@@@Nano Labs, Inc.",Manufacturing,32,,,3281,
1497612,"Summit Hotel OP, LP",,Finance and Insurance,52,,,6798,
1497613,Ford Credit Auto Owner Trust 2010-B,,Finance and Insurance,52,,,6189,
1497632,Green Automotive CO,Matter OF Time I CO.,Manufacturing,33,,,3711,6770
1497644,"Gsp-2, Inc.",,Wholesale Trade,42,,,5150,6770
1497645,"Summit Hotel Properties, Inc.",,Finance and Insurance,52,,,6798,
1497647,"Grilled Cheese Truck, Inc.","Gsp-1, Inc.@@@Trig Acquisition 1, Inc",Accommodation and Food Services,72,,,5812,6770
1497649,Vanguard Energy Corp,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1381,
1497693,CNH Equipment Trust 2010-B,,Finance and Insurance,52,,,6189,
1497764,"Awareness FOR Teens, Inc.",,Educational Services,61,,,8200,
1497770,"Walker & Dunlop, Inc.",,Finance and Insurance,52,,,6199,
1497814,"Continuityx Solutions, Inc.","Edutoons, Inc.","Professional, Scientific, and Technical Services",54,Information,51,8742,7812
1497822,Thermon Holding Corp.,,Manufacturing,33,,,3620,
1497843,Ecoglobal Holdings Corp,,,,,,6770,
1497916,"Virolab, Inc.",,,,,,6770,
1497917,"Inca Global, Inc",,,,,,6770,
1497918,"Real Hip-Hop Network, Inc",Accelerated Acquisition XII@@@Accelerated Acquisitions XII,,,,,6770,
1497919,Sowa Jisho International Inc.,Accelerated Acquisition Xiii,,,,,6770,
1497920,Accelerated Acquisition XIV,,,,,,6770,
1498021,"Examworks Group, Inc.",,Health Care and Social Assistance,62,,,8000,
1498046,Stevia Nutra Corp.,AAA Best CAR Rental Inc,Real Estate and Rental and Leasing,53,,,7510,
1498067,Techcare Corp.,Breedit Corp.@@@Progaming Platforms Corp,Information,51,,,7372,
1498068,"American Renal Associates Holdings, Inc.",,Health Care and Social Assistance,62,,,8090,
1498122,Praco Corp,"Hunt FOR Travel, Inc.",Real Estate and Rental and Leasing,53,Transportation and Warehousing,48,6510,4700
1498148,ON THE Move Systems Corp.,,Manufacturing,33,,,3714,
1498157,JWC Acquisition Corp.,,,,,,6770,
1498210,"RJD Green, Inc.",,Information,51,,,7374,
1498232,"Tripborn, Inc.","Pinstripesnyc, Inc.",Transportation and Warehousing,48,,,4700,6770
1498233,"Pinstripesnys, Inc.",,,,,,6770,
1498234,"Pinstripesny, Inc.",,,,,,6770,
1498284,Prosalutis Holdings Inc.,Greenflag Ventures Inc.@@@Wttj Corp,Information,51,,,7370,
1498286,Plaster Caster Inc.,,Other Services (except Public Administration),81,,,7389,
1498291,"Daniels Corporate Advisory Company, Inc.",,"Professional, Scientific, and Technical Services",54,,,8742,
1498301,"Ascena Retail Group, Inc.",,Retail Trade,44,,,5600,
1498311,MS Structured CMT Linked Trust Units Series 2010-01,,Finance and Insurance,52,,,6189,
1498325,MAN AHL Futuresaccess LLC,,Finance and Insurance,52,,,6221,
1498352,"Jintai Mining Group, Inc.",,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1000,
1498372,Iwallet Corp,"Queensridge Mining Resources, Inc.",Manufacturing,33,"Mining, Quarrying, and Oil and Gas Extraction",21,3669,1000
1498380,"Online Disruptive Technologies, Inc.",,Manufacturing,32,Information,51,2835,7370
1498382,"Delmar Pharmaceuticals, Inc.",Berry Only Inc.,Manufacturing,32,,,2834,2842
1498388,Clone Algo Inc.,Corridor Ventures I Acquisition Corp.,,,,,6770,
1498398,Corridor Ventures II Acquisition Corp.,,,,,,6770,
1498522,"Eyes ON THE GO, Inc.",,Manufacturing,33,,,3669,
1498542,"Cole Real Estate Income Strategy (Daily Nav), Inc.",,Finance and Insurance,52,,,6798,
1498547,"Cole Credit Property Trust IV, Inc.",,Finance and Insurance,52,,,6798,
1498622,NEW York SUB CO,"Easy Organic Cookery, Inc.",Retail Trade,45,,,5960,
1498624,Ally Auto Receivables Trust 2010-3,,Finance and Insurance,52,,,6189,
1498672,Americredit Automobile Receivables Trust 2010-B,,Finance and Insurance,52,,,6189,
1498673,Hyundai Auto Receivables Trust 2010-B,,Finance and Insurance,52,,,6189,
1498710,"Spirit Airlines, Inc.",,Transportation and Warehousing,48,,,4512,
1498828,Howard Hughes Corp,,Finance and Insurance,52,,,6798,
1498864,"Apple Reit Ten, Inc.",,Finance and Insurance,52,,,6798,
1499034,Rarus Technologies Inc,"Hotelplace, Inc.@@@Rarus Minerals Inc",Information,51,,,7374,
1499197,Powder River Coal Corp.,"Titan Holding Group, Inc.",Wholesale Trade,42,,,5160,
1499200,"Sabine Pass Liquefaction, LLC",,Utilities,22,,,4924,
1499268,Affinity Gaming,"Affinity Gaming, LLC@@@Herbst Gaming, LLC",Accommodation and Food Services,72,,,7011,
1499274,Imerjn Inc.,"Medora Corp.@@@Xumanii International Holdings Corp@@@Xumanii, Inc.",Information,51,Retail Trade,45,7374,5900
1499275,Santo Mining Corp.,Santo Pita Corp,"Mining, Quarrying, and Oil and Gas Extraction",21,Health Care and Social Assistance,62,1000,8000
1499319,China Bright Star LTD,,,,,,6770,
1499320,China Golden Star Holdings LTD,,,,,,6770,
1499321,China Highlands LTD,,,,,,6770,
1499323,China Rising Star LTD,,,,,,6770,
1499324,Dunhuang Treasures LTD,,,,,,6770,
1499325,Noble China Holdings LTD,,,,,,6770,
1499326,RED Jade Holdings LTD,,,,,,6770,
1499327,Summer Highlands LTD,,,,,,6770,
1499355,Vdo-Ph International,,Information,51,,,4813,
1499357,Ally Master Owner Trust,,Finance and Insurance,52,,,6189,
1499361,"Dts8 Coffee Company, Ltd.","Berkeley Coffee & Tea, Inc.",Retail Trade,44,,,5141,
1499467,Tundra Gold Corp.,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
1499482,L&L Acquisition Corp.,,,,,,6770,
1499501,"Native American Energy Group, Inc.",,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
1499548,Nissan Auto Receivables 2010-A Owner Trust,,Finance and Insurance,52,,,6189,
1499573,Flatworld Acquisition Corp.,,,,,,6770,
1499618,"Energy Today, Inc.","Yellow7, Inc","Professional, Scientific, and Technical Services",54,,,7311,
1499684,"Ariel Clean Energy, Inc.","BIG Time Acquisition, Inc.@@@Z Holdings Group, Inc.",,,,,6770,
1499686,"Aviv Reit, Inc.",,Finance and Insurance,52,,,6798,
1499717,"Staffing 360 Solutions, Inc.",Golden Fork Corp,Administrative and Support and Waste Management and Remediation Services,56,Accommodation and Food Services,72,7363,5812
1499735,American Energy Development Corp.,LJM Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
1499785,China Herb Group Holdings Corp,"Island Radio, Inc.",Information,51,,,4832,
1499790,Rainbow Coral Corp.,,"Agriculture, Forestry, Fishing and Hunting",11,,,0200,
1499807,"K2M Group Holdings, Inc.",,Manufacturing,33,,,3841,
1499832,"Townsquare Media, Inc.",,Information,51,,,4832,
1499855,"Bella Petrellas Holdings, Inc.",,Manufacturing,31,,,2030,
1499871,Laredo Resources Corp.,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1000,
1499875,American Realty Capital Healthcare Trust Inc,,Finance and Insurance,52,,,6798,
1499912,"Global Brokerage, Inc.",Fxcm Inc.,Finance and Insurance,52,,,6200,
1499961,"NET Element, Inc.","Cazador Acquisition Corp Ltd.@@@NET Element International, Inc.",Information,51,,,7374,6770
1500122,Gold Union Inc.,Advanced Ventures Corp,Manufacturing,33,,,3841,
1500123,Airware Labs Corp.,Crown Dynamics Corp,Manufacturing,33,,,3843,
1500157,"Lantheus Medical Imaging, Inc.",,Manufacturing,32,,,2835,2834
1500198,"Original Source Entertainment, Inc.",,Real Estate and Rental and Leasing,53,,,6794,
1500213,"SI Financial Group, Inc.",,Finance and Insurance,52,,,6035,
1500217,"American Assets Trust, Inc.",,Finance and Insurance,52,,,6798,
1500242,UBI Blockchain Internet Ltd-De,JA Energy,Manufacturing,32,,,2860,
1500304,Greentech Transportation Industries Inc.,,Manufacturing,33,,,3713,
1500305,Sustainable Petroleum Group Inc.,Blue SPA Inc,Manufacturing,32,,,2844,
1500341,"Bway Intermediate Company, Inc.",,Manufacturing,33,,,3411,
1500365,"China Rongxin Chemical Holding Group, Inc.","Europa Acquisition VI, Inc.",,,,,6770,
1500366,"Anpulo Food, Inc.","Europa Acquisition Vii, Inc.",Manufacturing,31,,,2011,6770
1500367,"Europa Acquisition Viii, Inc.",,,,,,6770,
1500375,"Home Federal Bancorp, Inc. OF Louisiana",,Finance and Insurance,52,,,6035,
1500435,"Gopro, Inc.",,Manufacturing,33,,,3861,
1500497,GIA Investments Corp.,,,,,,6770,
1500554,"American Realty Capital - Retail Centers OF America, Inc.",,Finance and Insurance,52,,,6798,
1500581,BMW Vehicle Lease Trust 2010-1,,Finance and Insurance,52,,,6189,
1500711,"Alliance Bancorp, Inc. OF Pennsylvania",,Finance and Insurance,52,,,6036,
1500768,Azaz Capital Corp.,,Finance and Insurance,52,,,6200,6770
1500836,"Wolverine Bancorp, Inc.",,Finance and Insurance,52,,,6036,
1500837,Sunshine Financial Inc,,Finance and Insurance,52,,,6035,
1500861,Dongxing International Inc.,"Apex 1 Inc.@@@Apex 1, Inc.@@@OZ Saferooms Technologies, Inc.",,,,,6770,
1500894,Louisiana Food CO,,Manufacturing,31,,,2000,
1500904,"Rowl, Inc.","Overnear, Inc.",Information,51,,,7374,7812
1501017,"Parallax Diagnostics, Inc.",ABC Acquisition Corp 1502,,,,,6770,
1501078,Oconee Federal Financial Corp.,,Finance and Insurance,52,,,6035,
1501112,"MIX 1 Life, Inc.",Antaga Internatinal Corp@@@Antaga International Corp,Manufacturing,32,Retail Trade,44,2834,5122
1501134,Invitae Corp,,Health Care and Social Assistance,62,,,8071,
1501162,Annec Green Refractories Corp,,Construction,23,,,1700,
1501225,China Tianfeihong Wine Inc,Zenitech Corp,Wholesale Trade,42,Manufacturing,32,5180,2673
1501257,"Pura Naturals, Inc.","Yummy Flies, Inc.",Manufacturing,33,,,3949,
1501258,Americredit Automobile Receivables Trust 2010-3,,Finance and Insurance,52,,,6189,
1501268,"Bnet Media Group, Inc.","Bnetefactor, Inc.@@@Horizontal Marketing Corp.",Information,51,,,2731,
1501331,"Minden Bancorp, Inc.",,Finance and Insurance,52,,,6036,
1501350,Eureka Financial Corp.,,Finance and Insurance,52,,,6035,
1501364,"United Financial Bancorp, Inc.","Rockville Financial, Inc. /CT/",Finance and Insurance,52,,,6036,
1501489,AF Ocean Investment Management CO,"Dinello Restaurant Ventures, Inc.","Professional, Scientific, and Technical Services",54,Accommodation and Food Services,72,8742,5812
1501570,"Veritex Holdings, Inc.",,Finance and Insurance,52,,,6022,
1501585,"Huntington Ingalls Industries, Inc.",,Manufacturing,33,,,3730,
1501643,Smsa Shreveport Acquisition Corp,,,,,,6770,
1501720,Africa Growth Corp,Brenham OIL & GAS Corp.,Real Estate and Rental and Leasing,53,"Mining, Quarrying, and Oil and Gas Extraction",21,6500,1311
1501729,FS Energy & Power Fund,,,,,,,
1501732,"Internal Fixation Systems, Inc.",,Manufacturing,33,,,3842,
1501745,"American Realty Capital Daily NET Asset Value Trust, Inc.",,Finance and Insurance,52,,,6798,
1501756,"Adverum Biotechnologies, Inc.","Avalanche Biotechnologies, Inc.",Manufacturing,32,,,2836,
1501794,Chrysler Financial Auto Securitization Trust 2010-A,,Finance and Insurance,52,,,6189,
